"horas_do_dia","transacoes","classificador"
15.0,168.41,0
15.0,75.46,0
15.0,129.00,0
15.0,40.60,0
15.0,47.85,0
15.0,150.92,0
15.0,511.89,0
15.0,317.34,0
15.0,1.59,0
15.0,85.22,0
15.0,31.37,0
15.0,354.89,0
15.0,18.14,0
15.0,104.80,0
15.0,13.08,0
15.0,84.74,0
15.0,103.70,0
15.0,3.13,0
15.0,2.02,0
15.0,141.13,0
15.0,1897.72,0
15.0,18.95,0
15.0,59.11,0
15.0,23.98,0
15.0,578.20,0
15.0,15.27,0
15.0,529.44,0
15.0,108.52,0
15.0,1000.00,0
15.0,50.20,0
15.0,32.60,0
15.0,23.04,0
15.0,155.63,0
15.0,7.79,0
15.0,245.00,0
15.0,50.81,0
15.0,12.50,0
15.0,15.00,0
15.0,37.59,0
15.0,49.90,0
15.0,10.68,0
15.0,136.19,0
15.0,215.00,0
15.0,151.69,0
15.0,42.70,0
15.0,456.00,0
15.0,17.01,0
15.0,307.80,0
15.0,150.00,0
15.0,12.06,0
15.0,195.02,0
15.0,272.65,0
15.0,158.32,0
15.0,5.03,0
15.0,73.31,0
15.0,67.61,0
15.0,43.62,0
15.0,37.95,0
15.0,66.34,0
15.0,511.81,0
15.0,371.10,0
15.0,66.80,0
15.0,99.90,0
15.0,37.44,0
15.0,276.99,0
15.0,2.45,0
15.0,306.98,0
15.0,502.74,0
15.0,251.34,0
15.0,92.85,0
15.0,199.90,0
15.0,36.65,0
15.0,159.22,0
15.0,74.45,0
15.0,24.14,0
15.0,29.50,0
15.0,121.55,0
15.0,154.80,0
15.0,172.05,0
15.0,331.74,0
15.0,2.39,0
15.0,186.56,0
15.0,43.95,0
15.0,35.03,0
15.0,54.85,0
15.0,9.89,0
15.0,17.76,0
15.0,54.40,0
15.0,7.18,0
15.0,14.62,0
15.0,18.79,0
15.0,1.79,0
15.0,257.40,0
15.0,86.43,0
15.0,165.49,0
15.0,1441.77,0
15.0,83.70,0
15.0,67.06,0
15.0,135.94,0
15.0,38.18,0
15.0,124.99,0
15.0,41.00,0
15.0,157.22,0
15.0,110.28,0
15.0,5.42,0
15.0,768.34,0
15.0,9.72,0
15.0,178.89,0
15.0,71.90,0
15.0,319.00,0
15.0,222.55,0
15.0,92.34,0
15.0,33.75,0
15.0,10.62,0
15.0,279.95,0
15.0,8.09,0
15.0,26.02,0
15.0,642.14,0
15.0,27.85,0
15.0,14.58,0
15.0,56.87,0
15.0,61.89,0
15.0,27.75,0
15.0,15.66,0
15.0,13.35,0
15.0,44.00,0
15.0,134.00,0
15.0,17.13,0
15.0,101.13,0
15.0,6.03,0
15.0,319.90,0
15.0,80.83,0
15.0,19.97,0
15.0,26.99,0
15.0,64.00,0
15.0,4.69,0
15.0,13.30,0
15.0,275.00,0
15.0,5.95,0
15.0,257.55,0
15.0,19.40,0
15.0,56.50,0
15.0,1.52,0
15.0,39.49,0
15.0,104.50,0
15.0,10.97,0
15.0,73.93,0
15.0,8.30,0
15.0,1190.40,0
15.0,113.40,0
15.0,140.90,0
15.0,557.76,0
15.0,43.96,0
15.0,1.15,0
15.0,695.89,0
15.0,187.00,0
15.0,15.35,0
15.0,2.97,0
15.0,46.55,0
15.0,84.70,0
15.0,625.00,0
15.0,10.66,0
15.0,47.97,0
15.0,31.13,0
15.0,19.77,0
15.0,7.00,0
15.0,31.30,0
15.0,28.92,0
15.0,97.65,0
15.0,101.45,0
15.0,2.26,0
15.0,17.68,0
15.0,84.03,0
15.0,6.12,0
15.0,15.11,0
15.0,20.83,0
15.0,107.88,0
15.0,41.72,0
15.0,545.03,0
15.0,684.76,0
15.0,39.82,0
15.0,300.19,0
15.0,0.71,0
15.0,391.56,0
15.0,59.40,0
15.0,23.15,0
15.0,9.90,0
15.0,121.50,0
15.0,5.38,0
15.0,70.36,0
15.0,13.37,0
15.0,518.46,0
15.0,152.24,0
15.0,105.44,0
15.0,10.65,0
15.0,344.02,0
15.0,320.34,0
15.0,1.00,1
15.0,86.83,0
15.0,17.17,0
15.0,37.85,0
15.0,41.85,0
15.0,10.10,0
15.0,56.90,0
15.0,201.30,0
15.0,6.79,0
15.0,16.00,0
15.0,139.72,0
15.0,690.00,0
15.0,47.41,0
15.0,767.00,0
15.0,22.56,0
15.0,37.82,0
15.0,62.92,0
15.0,165.00,0
15.0,73.65,0
15.0,92.00,0
15.0,552.26,0
15.0,7.83,0
15.0,11.49,0
15.0,43.47,0
15.0,32.45,0
15.0,63.22,0
15.0,9.76,0
15.0,5.75,0
15.0,31.40,0
15.0,85.17,0
15.0,240.38,0
15.0,28.74,0
15.0,21.99,0
15.0,23.69,0
15.0,4.44,0
15.0,39.30,0
15.0,468.90,0
15.0,43.46,0
15.0,27.50,0
15.0,31.50,0
15.0,129.90,0
15.0,0.12,0
15.0,4.77,0
15.0,3.50,0
15.0,5.06,0
15.0,270.50,0
15.0,72.82,0
15.0,8.99,0
15.0,32.02,0
15.0,221.27,0
15.0,74.85,0
15.0,30.24,0
15.0,135.93,0
15.0,26.65,0
15.0,93.66,0
15.0,139.71,0
15.0,375.50,0
15.0,27.43,0
15.0,5.07,0
15.0,549.35,0
15.0,277.99,0
15.0,4.39,0
15.0,174.80,0
15.0,23.19,0
15.0,53.02,0
15.0,19.71,0
15.0,6.26,0
15.0,33.92,0
15.0,1200.02,0
15.0,119.40,0
15.0,247.90,0
15.0,126.00,0
15.0,323.34,0
15.0,289.75,0
15.0,95.97,0
15.0,962.00,0
15.0,31.79,0
15.0,4.97,0
15.0,411.10,0
15.0,249.00,0
15.0,154.33,0
15.0,107.00,0
15.0,116.10,0
15.0,14.15,0
15.0,12.48,0
15.0,28.50,0
15.0,444.17,1
15.0,41.25,0
15.0,1469.02,0
15.0,119.86,0
15.0,79.54,0
15.0,71.96,0
15.0,31.35,0
15.0,12.45,0
15.0,57.10,0
15.0,228.51,0
15.0,13.64,0
15.0,0.30,0
15.0,241.50,0
15.0,81.77,0
15.0,1060.00,0
15.0,105.04,0
15.0,41.05,0
15.0,5.93,0
15.0,20.66,0
15.0,40.80,0
15.0,185.68,0
15.0,64.80,0
15.0,52.64,0
15.0,31.26,0
15.0,115.14,0
15.0,275.04,0
15.0,8.60,0
15.0,131.43,0
15.0,9.88,0
15.0,10.90,0
15.0,680.00,0
15.0,62.73,0
15.0,239.70,0
15.0,23.08,0
15.0,5.52,0
15.0,21.78,0
15.0,99.35,0
15.0,5.92,0
15.0,19.32,0
15.0,23.34,0
15.0,12.59,0
15.0,221.90,0
15.0,114.75,0
15.0,231.93,0
15.0,46.97,0
15.0,66.90,0
15.0,8.36,0
15.0,110.00,0
15.0,232.48,0
15.0,23.22,0
15.0,110.48,0
15.0,345.00,0
15.0,319.30,0
15.0,202.18,0
15.0,37.92,0
15.0,120.42,0
15.0,56.85,0
15.0,143.92,0
15.0,29.69,0
15.0,268.20,0
15.0,1252.36,0
15.0,1.18,0
15.0,17.83,0
15.0,6.15,0
15.0,1073.58,0
15.0,75.08,0
15.0,1651.53,0
15.0,31.20,0
15.0,71.95,0
15.0,106.90,0
15.0,427.64,0
15.0,120.28,0
15.0,20.92,0
15.0,12.00,0
15.0,2700.00,0
15.0,96.75,0
15.0,76.45,0
15.0,220.87,0
15.0,95.51,0
15.0,175.78,0
15.0,160.31,0
15.0,128.35,0
15.0,111.93,0
15.0,1.74,0
15.0,35.93,0
15.0,11.00,0
15.0,38.77,0
15.0,221.31,0
15.0,45.63,0
15.0,11.95,0
15.0,49.95,0
15.0,20.72,0
15.0,11.48,0
15.0,131.45,0
15.0,20.01,0
15.0,20.16,0
15.0,1433.24,0
15.0,77.00,0
15.0,165.22,0
15.0,266.22,0
15.0,428.00,0
15.0,212.20,0
15.0,5.48,0
15.0,50.93,0
15.0,208.91,0
15.0,527.77,0
15.0,45.44,0
15.0,23.27,0
15.0,44.27,0
15.0,90.77,0
15.0,12.89,0
15.0,114.79,0
15.0,305.30,0
15.0,146.82,0
15.0,241.80,0
15.0,94.99,0
15.0,18.00,0
15.0,64.47,0
15.0,76.00,0
15.0,398.90,0
15.0,155.85,0
15.0,46.13,0
15.0,357.33,0
15.0,102.80,0
15.0,484.23,0
15.0,124.52,0
15.0,45.97,0
15.0,3.99,0
15.0,65.85,0
15.0,5.32,0
15.0,7.96,0
15.0,20.25,0
15.0,137.00,0
15.0,342.58,0
15.0,17.39,0
15.0,516.18,0
15.0,129.01,0
15.0,20.12,0
15.0,32.50,0
15.0,468.73,0
15.0,28.40,0
15.0,47.48,0
15.0,232.00,0
15.0,102.85,0
15.0,27.49,0
15.0,99.96,0
15.0,319.99,0
15.0,165.79,0
15.0,324.53,0
15.0,135.97,0
15.0,82.24,0
15.0,10.48,0
15.0,61.00,0
15.0,3.51,0
15.0,898.00,0
15.0,69.45,0
15.0,43.00,0
15.0,381.76,0
15.0,97.40,0
15.0,141.32,0
15.0,41.53,0
15.0,1200.00,0
15.0,31.00,0
15.0,33.46,0
15.0,7.76,0
15.0,2.31,0
15.0,53.95,0
15.0,205.46,0
15.0,17.19,0
15.0,29.90,0
15.0,86.16,0
15.0,223.00,0
15.0,8.03,0
15.0,11.94,0
15.0,198.58,0
15.0,117.54,0
15.0,5.60,0
15.0,55.50,0
15.0,225.00,0
15.0,31.38,0
15.0,2734.80,0
15.0,108.14,0
15.0,7.95,0
15.0,105.30,0
15.0,80.12,0
15.0,381.00,0
15.0,78.29,0
15.0,508.56,0
15.0,15.51,0
15.0,84.10,0
15.0,7.50,0
15.0,102.08,0
15.0,21.11,0
15.0,2.15,0
15.0,6.90,0
15.0,167.34,0
15.0,347.96,0
15.0,191.00,0
15.0,65.28,0
15.0,3728.45,0
15.0,25.00,0
15.0,38.43,0
15.0,755.87,0
15.0,54.56,0
15.0,105.54,0
15.0,9.99,0
15.0,69.33,0
15.0,77.98,0
15.0,62.32,0
15.0,45.90,0
15.0,46.47,0
15.0,185.30,0
15.0,28.82,0
15.0,86.00,0
15.0,20.70,0
15.0,302.74,0
15.0,728.79,0
15.0,176.02,0
15.0,61.95,0
15.0,75.69,0
15.0,19.88,0
15.0,177.65,0
15.0,1516.10,0
15.0,11.96,0
15.0,1.39,0
15.0,135.21,0
15.0,112.13,0
15.0,88.40,0
15.0,115.89,0
15.0,495.10,0
15.0,3.34,0
15.0,269.00,0
15.0,15.08,0
15.0,134.60,0
15.0,23.49,0
15.0,399.75,0
15.0,451.70,0
15.0,338.00,0
15.0,34.12,0
15.0,48.00,0
15.0,27.29,0
15.0,749.00,0
15.0,17.18,0
15.0,18.98,0
15.0,519.90,0
15.0,28.49,0
15.0,227.44,0
15.0,273.98,0
15.0,82.00,0
15.0,25.59,0
15.0,179.97,0
15.0,12.92,0
15.0,68.52,0
15.0,422.79,0
15.0,574.84,0
15.0,19.00,0
15.0,229.64,0
15.0,148.18,0
15.0,1088.59,0
15.0,100.00,0
15.0,18.34,0
15.0,29.94,0
15.0,594.66,0
15.0,29.98,0
15.0,22.16,0
15.0,5.43,0
15.0,835.00,0
15.0,185.01,0
15.0,56.03,0
15.0,170.74,0
15.0,118.29,0
15.0,126.70,0
15.0,15.99,0
15.0,92.21,0
15.0,145.72,0
15.0,632.19,0
15.0,239.62,0
15.0,110.98,0
15.0,30.41,0
15.0,229.96,0
15.0,40.23,0
15.0,154.90,0
15.0,326.04,0
15.0,406.54,0
15.0,46.05,0
15.0,554.95,0
15.0,95.62,0
15.0,21.52,0
15.0,9.22,0
15.0,28.10,0
15.0,53.12,0
15.0,652.40,0
15.0,284.88,0
15.0,235.87,0
15.0,139.78,0
15.0,162.85,0
15.0,699.00,0
15.0,82.50,0
15.0,23.10,0
15.0,631.70,0
15.0,24.99,0
15.0,172.76,0
15.0,28.14,0
15.0,128.94,0
15.0,20.68,0
15.0,113.08,0
15.0,970.00,0
15.0,84.49,0
15.0,40.44,0
15.0,13.93,0
15.0,64.41,0
15.0,140.67,0
15.0,89.00,0
15.0,134.70,0
15.0,896.12,0
15.0,17.00,0
15.0,30.65,0
15.0,35.48,0
15.0,24.55,0
15.0,88.72,0
15.0,60.20,0
15.0,13.86,0
15.0,1008.99,0
15.0,84.64,0
15.0,156.78,0
15.0,38.53,0
15.0,34.74,0
15.0,2.92,0
15.0,8.31,0
15.0,141.89,0
15.0,175.00,0
15.0,114.98,0
15.0,38.98,0
15.0,1691.82,0
15.0,7.52,0
15.0,49.76,0
15.0,168.00,0
15.0,1294.08,0
15.0,30.35,0
15.0,233.69,0
15.0,63.50,0
15.0,11.04,0
15.0,11.06,0
15.0,1292.20,0
15.0,28.91,0
15.0,4.56,0
15.0,0.45,0
15.0,88.64,0
15.0,149.00,0
15.0,58.31,0
15.0,280.13,0
15.0,3.03,0
15.0,384.35,0
15.0,39.38,0
15.0,158.98,0
15.0,201.60,0
15.0,114.95,0
15.0,5.30,0
15.0,6.17,0
15.0,19.82,0
15.0,22.60,0
15.0,59.95,0
15.0,6.43,0
15.0,3.00,0
15.0,38.85,0
15.0,117.00,0
15.0,52.45,0
15.0,5.49,0
15.0,49.99,0
15.0,19.13,0
15.0,913.64,0
15.0,113.75,0
15.0,55.07,0
15.0,44.76,0
15.0,36.95,0
15.0,358.00,0
15.0,45.19,0
15.0,167.00,0
15.0,1436.06,0
15.0,16.49,0
15.0,6.69,0
15.0,0.02,0
15.0,40.12,0
15.0,21.83,0
15.0,7.30,0
15.0,85.93,0
15.0,69.48,0
15.0,148.02,0
15.0,191.16,0
15.0,9.11,0
15.0,234.60,0
15.0,37.50,0
15.0,1.66,0
15.0,134.90,0
15.0,63.72,0
15.0,0.74,0
15.0,43.86,0
15.0,23.01,0
15.0,41.87,0
15.0,178.63,0
15.0,11.87,0
15.0,40.28,0
15.0,3.67,0
15.0,100.15,0
15.0,25.69,0
15.0,1386.00,0
15.0,10.73,0
15.0,6.02,0
15.0,1035.82,0
15.0,20.60,0
15.0,55.00,0
15.0,47.45,0
15.0,119.88,0
15.0,27.84,0
15.0,28.51,0
15.0,92.75,0
15.0,845.30,0
15.0,1.99,0
15.0,23.00,0
15.0,36.20,0
15.0,4.36,0
15.0,180.95,0
15.0,450.33,0
15.0,9.00,0
15.0,245.71,0
15.0,89.50,0
15.0,113.21,0
15.0,956.80,0
15.0,7.07,0
15.0,61.49,0
15.0,120.16,0
15.0,89.40,0
15.0,380.33,0
15.0,11.41,0
15.0,55.60,0
15.0,1.98,0
15.0,248.94,0
15.0,36.15,0
15.0,18.93,0
15.0,17.24,0
15.0,120.40,0
15.0,7.84,0
15.0,83.00,0
15.0,375.01,0
15.0,112.40,0
15.0,88.80,0
15.0,80.80,0
15.0,95.93,0
15.0,21.00,0
15.0,58.38,0
15.0,536.00,0
15.0,254.81,0
15.0,63.80,0
15.0,52.00,0
15.0,19.98,0
15.0,80.96,0
15.0,26.89,0
15.0,269.46,0
15.0,916.63,0
15.0,163.00,0
15.0,390.66,0
15.0,36.35,0
15.0,341.93,0
15.0,2.58,0
15.0,31.21,0
15.0,9.96,0
15.0,264.48,0
15.0,9.85,0
15.0,120.90,0
15.0,5.10,0
15.0,92.18,0
15.0,2.10,0
15.0,251.89,0
15.0,34.19,0
15.0,6.98,0
15.0,233.00,0
15.0,236.57,0
15.0,443.43,0
15.0,512.52,0
15.0,31.91,0
15.0,215.38,0
15.0,75.13,0
15.0,6.22,0
15.0,119.80,0
15.0,312.49,0
15.0,347.62,0
15.0,24.33,0
15.0,115.50,0
15.0,20.31,0
15.0,4.80,0
15.0,533.77,0
15.0,326.14,0
15.0,0.83,1
15.0,81.95,0
15.0,11.20,0
15.0,87.00,0
15.0,210.20,0
15.0,544.62,0
15.0,463.80,0
15.0,23.70,0
15.0,6.81,0
15.0,133.50,0
15.0,66.38,0
15.0,11.10,0
15.0,52.95,0
15.0,40.78,0
15.0,197.84,0
15.0,2077.24,0
15.0,7.68,0
15.0,51.31,0
15.0,379.00,0
15.0,36.60,0
15.0,18.06,0
15.0,10.20,0
15.0,120.34,0
15.0,13.52,0
15.0,1020.39,0
15.0,568.00,0
15.0,47.40,0
15.0,21.07,0
15.0,340.58,0
15.0,252.00,0
15.0,3882.66,0
15.0,9.35,0
15.0,53.81,0
15.0,136.68,0
15.0,251.99,0
15.0,100.74,0
15.0,283.37,0
15.0,18.50,0
15.0,45.64,0
15.0,25.08,0
15.0,30.92,0
15.0,793.23,0
15.0,17.45,0
15.0,23.40,0
15.0,74.00,0
15.0,15.22,0
15.0,2.18,0
15.0,320.00,0
15.0,333.00,0
15.0,578.54,0
15.0,43.84,0
15.0,298.96,0
15.0,263.48,0
15.0,0.75,0
15.0,139.83,0
15.0,4.96,0
15.0,424.98,0
15.0,355.00,0
15.0,61.30,0
15.0,37.53,0
15.0,38.71,0
15.0,41.92,0
15.0,473.01,0
15.0,284.85,0
15.0,194.88,0
15.0,1340.56,0
15.0,489.90,0
15.0,903.47,0
15.0,21.61,0
15.0,26.63,0
15.0,16.43,0
15.0,40.71,0
15.0,89.95,0
15.0,201.48,0
15.0,9.79,0
15.0,91.38,0
15.0,64.71,0
15.0,15.23,0
15.0,17.10,0
15.0,10.12,0
15.0,6.60,0
15.0,3386.00,0
15.0,296.75,0
15.0,463.64,0
15.0,5.09,0
15.0,54.46,0
15.0,34.95,0
15.0,10.39,0
15.0,642.97,0
15.0,15.89,0
15.0,100.90,0
15.0,560.60,0
15.0,103.31,0
15.0,5.31,0
15.0,476.00,0
15.0,4.30,0
15.0,14.46,0
15.0,414.56,0
15.0,82.25,0
15.0,76.06,0
15.0,42.19,0
15.0,136.00,0
15.0,8.78,0
15.0,368.90,0
15.0,22.85,0
15.0,50.92,0
15.0,168.09,0
15.0,385.72,0
15.0,78.73,0
15.0,155.62,0
15.0,21.29,0
15.0,27.48,0
15.0,11.40,0
15.0,62.16,0
15.0,4.32,0
15.0,337.00,0
15.0,9.42,0
15.0,12.31,0
15.0,253.60,0
15.0,66.50,0
15.0,572.28,0
15.0,25.48,0
15.0,17.11,0
15.0,18.17,0
15.0,255.24,0
15.0,844.61,0
15.0,106.83,0
15.0,39.99,0
15.0,6.16,0
15.0,177.00,0
15.0,82.08,0
15.0,2.20,0
15.0,82.35,0
15.0,159.74,0
15.0,42.98,0
15.0,99.99,0
15.0,113.41,0
15.0,28.62,0
15.0,200.04,0
15.0,350.37,0
15.0,11.30,0
15.0,12.94,0
15.0,433.28,0
15.0,157.87,0
15.0,571.95,0
15.0,26.00,0
15.0,43.44,0
15.0,46.43,0
15.0,89.99,0
15.0,144.00,0
15.0,25.90,0
15.0,84.90,0
15.0,2.53,0
15.0,159.08,0
15.0,379.78,0
15.0,541.00,0
15.0,1931.36,0
15.0,10.76,0
15.0,56.19,0
15.0,62.34,0
15.0,1.33,0
15.0,7.54,0
15.0,107.34,0
15.0,37.40,0
15.0,94.85,0
15.0,29.70,0
15.0,160.00,0
15.0,39.74,0
15.0,335.00,0
15.0,13.65,0
15.0,79.00,0
15.0,13.01,0
15.0,201.57,0
15.0,86.40,0
15.0,0.79,0
15.0,10.98,0
15.0,71.40,0
15.0,38.90,0
15.0,691.51,0
15.0,488.31,0
15.0,12.12,0
15.0,65.60,0
15.0,15.43,0
15.0,26.30,0
15.0,154.50,0
15.0,82.45,0
15.0,64.94,0
15.0,34.40,0
15.0,2909.94,0
15.0,290.89,0
15.0,8.92,0
15.0,136.01,0
15.0,865.00,0
15.0,71.75,0
15.0,38.72,0
15.0,0.97,0
15.0,69.35,0
15.0,350.85,0
15.0,66.99,0
15.0,26.62,0
15.0,366.72,0
15.0,132.58,0
15.0,76.73,0
15.0,68.51,0
15.0,5.00,1
15.0,77.01,0
15.0,127.47,0
15.0,6.85,0
15.0,86.10,0
15.0,350.00,0
15.0,6.95,0
15.0,799.00,0
15.0,107.48,0
15.0,844.60,0
15.0,8.44,0
15.0,89.17,0
15.0,70.22,0
15.0,849.59,0
15.0,102.43,0
15.0,333.48,0
15.0,433.80,0
15.0,360.86,0
15.0,162.29,0
15.0,119.95,0
15.0,66.18,0
15.0,163.96,0
15.0,14.90,0
15.0,263.66,0
15.0,94.97,0
15.0,3042.63,0
15.0,86.80,0
15.0,21.33,0
15.0,117.98,0
15.0,32.37,0
15.0,71.22,0
15.0,1.02,0
15.0,100.67,0
15.0,50.50,0
15.0,48.70,0
15.0,106.05,0
15.0,118.50,0
15.0,43.14,0
15.0,8.88,0
15.0,19.36,0
15.0,17.95,0
15.0,26.29,0
15.0,33.52,0
15.0,11.88,0
15.0,1177.00,0
15.0,5.74,0
15.0,31.95,0
15.0,130.79,0
15.0,22.40,0
15.0,30.42,0
15.0,66.09,0
15.0,17.14,0
15.0,58.93,0
15.0,123.20,0
15.0,131.50,0
15.0,321.00,0
15.0,137.10,0
15.0,36.80,0
15.0,33.44,0
15.0,6.45,0
15.0,206.20,0
15.0,1.38,0
15.0,53.27,0
15.0,6.27,0
15.0,24.75,0
15.0,3.73,0
15.0,615.60,0
15.0,72.57,0
15.0,60.98,0
15.0,162.68,0
15.0,29.00,0
15.0,20.18,0
15.0,54.79,0
15.0,100.30,0
15.0,301.60,0
15.0,22.36,0
15.0,40.87,0
15.0,30.20,0
15.0,370.96,0
15.0,12.52,0
15.0,25.16,0
15.0,20.03,0
15.0,256.74,0
15.0,122.12,0
15.0,2.94,0
15.0,304.00,0
15.0,37.88,0
15.0,136.92,0
15.0,20.91,0
15.0,84.00,0
15.0,82.60,0
15.0,87.49,0
15.0,531.60,0
15.0,43.50,0
15.0,18.91,0
15.0,18.99,0
15.0,18.41,0
15.0,118.14,0
15.0,30.87,0
15.0,384.80,0
15.0,5.40,0
15.0,78.43,0
15.0,221.63,0
15.0,666.00,0
15.0,9.57,0
15.0,173.75,0
15.0,50.73,0
15.0,593.46,0
15.0,44.50,0
15.0,20.56,0
15.0,805.34,0
15.0,17.47,0
15.0,236.00,0
15.0,31.46,0
15.0,5.28,0
15.0,7.88,0
15.0,18.85,0
15.0,7.52,1
15.0,455.56,0
15.0,343.70,0
15.0,31.81,0
15.0,163.01,0
15.0,15.17,0
15.0,452.96,0
15.0,115.17,0
15.0,95.00,0
15.0,15.90,0
15.0,116.35,0
15.0,25.18,0
15.0,2.75,0
15.0,18.67,0
15.0,94.23,0
15.0,329.46,0
15.0,138.85,0
15.0,158.64,0
15.0,5.44,0
15.0,105.40,0
15.0,362.04,0
15.0,26.69,0
15.0,8.59,0
15.0,2.00,0
15.0,18.42,0
15.0,8.73,0
15.0,136.71,0
15.0,39.63,0
15.0,143.80,0
15.0,568.15,0
15.0,130.44,1
15.0,81.00,0
15.0,5.99,0
15.0,16.98,0
15.0,30.14,0
15.0,38.20,0
15.0,294.14,0
15.0,39.80,0
15.0,26.96,0
15.0,16.70,0
15.0,42.35,0
15.0,155.24,0
15.0,7.56,0
15.0,79.90,0
15.0,11.83,0
15.0,17.78,0
15.0,271.18,0
15.0,879.70,0
15.0,3.87,0
15.0,140.30,0
15.0,25.56,0
15.0,70.50,0
15.0,2.69,0
15.0,18.92,0
15.0,6.00,0
15.0,260.33,0
15.0,60.43,0
15.0,337.68,0
15.0,133.51,0
15.0,199.73,0
15.0,750.00,0
15.0,106.97,0
15.0,216.20,0
15.0,5.25,0
15.0,9.98,0
15.0,49.00,0
15.0,753.99,0
15.0,33.14,0
15.0,27.45,0
15.0,25.28,0
15.0,69.01,0
15.0,243.00,0
15.0,24.31,0
15.0,589.80,0
15.0,33.40,0
15.0,486.74,0
15.0,136.54,0
15.0,80.76,0
15.0,169.98,0
15.0,517.77,0
15.0,286.16,0
15.0,12.99,0
15.0,119.50,0
15.0,178.57,0
15.0,791.54,0
15.0,42.16,0
15.0,191.51,0
15.0,8.81,0
15.0,56.16,0
15.0,246.18,0
15.0,214.59,0
15.0,66.54,0
15.0,167.61,0
15.0,12.54,0
15.0,8.34,0
15.0,322.34,0
15.0,20.99,0
15.0,21.90,0
15.0,52.07,0
15.0,99.19,0
15.0,0.81,0
15.0,101.84,0
15.0,539.33,0
15.0,55.81,0
15.0,236.03,0
15.0,7.25,0
15.0,429.14,0
15.0,119.54,0
15.0,153.00,0
15.0,20.00,0
15.0,270.44,0
15.0,4.40,0
15.0,3.39,0
15.0,0.87,0
15.0,69.75,0
15.0,4.60,0
15.0,33.58,0
15.0,82.69,0
15.0,413.58,0
15.0,63.35,0
15.0,309.60,0
15.0,90.14,0
15.0,233.51,0
15.0,208.00,0
15.0,10.21,0
15.0,375.00,0
15.0,231.00,0
15.0,4.66,0
15.0,65.83,0
15.0,116.00,0
15.0,38.42,0
15.0,2446.15,0
15.0,25.70,0
15.0,16.45,0
15.0,159.03,0
15.0,45.99,0
15.0,311.94,0
15.0,40.50,0
15.0,34.10,0
15.0,49.80,0
15.0,144.32,0
15.0,160.06,0
15.0,125.98,0
15.0,94.80,0
15.0,107.19,0
15.0,280.90,0
15.0,1.56,0
15.0,600.00,0
15.0,100.21,0
15.0,204.40,0
15.0,2.99,0
15.0,25.29,0
15.0,189.59,0
15.0,153.80,0
15.0,9.03,0
15.0,120.60,0
15.0,29.92,0
15.0,21.42,0
15.0,160.88,0
15.0,512.26,0
15.0,105.85,0
15.0,127.86,0
15.0,294.53,0
15.0,20.69,0
15.0,2.23,0
15.0,9.46,0
15.0,270.00,0
15.0,27.09,0
15.0,25.13,0
15.0,4.00,0
15.0,19.85,0
15.0,45.70,0
15.0,49.66,0
15.0,160.50,0
15.0,56.00,0
15.0,34.50,0
15.0,80.22,0
15.0,88.58,0
15.0,83.09,0
15.0,472.81,0
15.0,99.45,0
15.0,6.94,0
15.0,4.95,0
15.0,32.75,0
15.0,24.85,0
15.0,56.99,0
15.0,109.73,0
15.0,10.22,0
15.0,311.00,0
15.0,1523.28,0
15.0,1053.72,0
15.0,212.00,0
15.0,310.91,0
15.0,97.10,0
15.0,134.15,0
15.0,156.90,0
15.0,7.44,0
15.0,66.74,0
15.0,187.98,0
15.0,47.50,0
15.0,25.78,0
15.0,71.12,0
15.0,60.06,0
15.0,133.70,0
15.0,98.89,0
15.0,34.28,0
15.0,232.06,0
15.0,19.65,0
15.0,389.00,0
15.0,151.42,0
15.0,2.88,0
15.0,199.00,0
15.0,7.12,0
15.0,174.01,0
15.0,134.88,0
15.0,47.23,0
15.0,24.63,0
15.0,77.77,0
15.0,201.00,0
15.0,103.00,0
15.0,372.27,0
15.0,40.73,0
15.0,522.98,0
15.0,7.49,0
15.0,54.37,0
15.0,20.62,0
15.0,56.75,0
15.0,64.22,0
15.0,97.90,0
15.0,406.91,0
15.0,47.90,0
15.0,65.94,0
15.0,3.68,0
15.0,28.94,0
15.0,1580.56,0
15.0,178.00,0
15.0,39.22,0
15.0,43.06,0
15.0,141.90,0
15.0,465.89,0
15.0,36.24,0
15.0,50.86,0
15.0,419.90,0
15.0,28.63,0
15.0,63.79,0
15.0,33.98,0
15.0,152.60,0
15.0,276.08,0
15.0,17.80,0
15.0,155.00,0
15.0,8.97,0
15.0,64.95,0
15.0,25.33,0
15.0,20.61,0
15.0,89.90,0
15.0,135.00,0
15.0,10.71,0
15.0,1045.76,0
15.0,131.55,0
15.0,199.06,0
15.0,30.00,0
15.0,48.49,0
15.0,1400.00,0
15.0,1737.51,0
15.0,79.92,0
15.0,385.60,0
15.0,45.54,0
15.0,127.00,0
15.0,17.28,0
15.0,70.00,0
15.0,94.98,0
15.0,181.00,0
15.0,1.88,0
15.0,299.00,0
15.0,22.44,0
15.0,3.89,0
15.0,52.50,0
15.0,3.30,0
15.0,94.79,0
15.0,62.66,0
15.0,4.65,0
15.0,28.68,0
15.0,61.72,0
15.0,0.04,0
15.0,30.29,0
15.0,11.55,0
15.0,16.31,0
15.0,36.03,0
15.0,8.95,0
15.0,26.50,0
15.0,379.48,0
15.0,809.05,0
15.0,1245.58,0
15.0,170.00,0
15.0,80.95,0
15.0,133.12,0
15.0,23.53,0
15.0,126.10,0
